"738","2012-08-1323","2013-10-25"
"739","2011-05-1199","2013-10-25"
"740","2013-04-1415","2013-10-25"
"741","2010-05-1010","2013-10-25"
"742","2011-03-1171","2013-10-25"
"743","2005-10-0414","2013-10-25"
"744","2007-11-0783","2013-10-25"
"745","2005-10-0395","2013-10-25"
"746","2010-05-1006","2013-10-25"
"747","2005-10-0400","2013-10-25"
"748","2005-10-0372","2013-10-25"
"749","2005-10-0373","2013-10-25"
"750","2010-07-1063","2013-10-25"
"751","2006-07-0629","2013-10-25"
"752","2006-02-0469","2013-10-25"
"753","2012-05-1282","2013-10-25"
"754","2013-09-1512","2013-10-25"
"755","2007-03-0683","2013-10-25"
"756","2009-02-0898","2013-10-25"
"757","2010-05-1005","2013-10-25"
"758","2008-02-0803","2013-10-25"
"759","2005-10-0396","2013-10-25"
"760","2012-06-1308","2013-10-25"
"761","2011-06-1215","2013-10-25"
"762","2006-05-0539","2013-10-25"
"763","2011-02-1164","2013-10-25"
"764","2009-06-0930","2013-10-25"
"765","2006-05-0507","2013-10-25"
"766","2006-05-0543","2013-10-25"
"767","2012-11-1355","2013-10-25"
"768","2008-05-0824","2013-10-25"
"769","2009-01-0896","2013-10-25"
"770","2008-08-0760","2013-10-25"
"771","2005-10-0393","2013-10-25"
"772","2013-08-1495","2013-10-25"
"773","2005-11-0446","2013-10-25"
"774","2008-02-0798","2013-10-25"
"775","2011-06-1214","2013-10-25"
"776","2006-05-0506","2013-10-25"
"777","2005-10-0377","2013-10-25"
"778","2006-05-0505","2013-10-25"
"779","2006-10-0653","2013-10-25"
"780","2005-10-0392","2013-10-25"
"781","2008-04-0819","2013-10-25"
"782","2010-08-1079","2013-10-25"
"783","2012-10-1341","2013-10-25"
"784","2005-10-0379","2013-10-25"
"785","2006-18-0637","2013-10-25"
"786","2007-11-0782","2013-10-25"
"787","2006-04-0495","2013-10-25"
"788","2006-03-0477","2013-10-25"
"789","2005-10-0387","2013-10-25"
"790","2005-10-0386","2013-10-25"
"791","2013-07-1473","2013-10-25"
"792","2009-11-0958","2013-10-25"
"793","2012-10-1333","2013-10-25"
"794","2006-02-0470","2013-10-25"
"795","2006-06-0587","2013-10-25"
"796","2006-03-0483","2013-10-25"
"797","2006-02-0464","2013-10-25"
"798","2005-10-0382","2013-10-25"
"799","2005-10-0383","2013-10-25"
"800","2005-10-0380","2013-10-25"
"801","2006-03-0486","2013-10-25"
"802","2009-07-0932","2013-10-25"
"803","2011-01-1137","2013-10-25"
"804","2008-09-0856","2013-10-25"
"805","2005-10-0398","2013-10-25"
"806","2006-06-0592","2013-10-25"
"807","2006-02-0465","2013-10-25"
"808","2006-05-0510","2013-10-25"
"809","2008-01-0795","2013-10-25"
"810","2006-02-0463","2013-10-25"
"811","2009-11-0954","2013-10-25"
"812","2010-08-1073","2013-10-25"
"813","2010-09-1094","2013-10-25"
"814","2011-02-1166","2013-10-25"
"815","2006-02-0466","2013-10-25"
"816","2005-10-0394","2013-10-25"
"817","2005-10-0374","2013-10-25"
"818","2006-07-0632","2013-10-25"
"819","2012-04-1273","2013-10-25"
"820","2013-01-1387","2013-10-25"
"821","2006-05-0511","2013-10-25"
"822","2006-07-0634","2013-10-25"
"823","2006-05-0508","2013-10-25"
"824","2013-06-1456","2013-10-25"
"825","2006-04-0490","2013-10-25"
"826","2005-10-0371","2013-10-25"
"827","2012-06-1302","2013-10-25"
"828","2013-08-1500","2013-10-25"
"829","2006-03-0478","2013-10-25"
"830","2006-07-0626","2013-10-25"
"831","2005-10-0375","2013-10-25"
"832","2007-06-0729","2013-10-25"
"833","2006-07-0610","2013-10-25"
"834","2013-07-1484","2013-10-27"
"835","2007-02-0680","2013-10-27"
"836","2004-05-0010","2013-10-27"
"837","2005-06-0320","2013-10-27"
"838","2007-05-0703","2013-10-27"
"839","2004-06-0143","2013-10-27"
"840","2010-11-1110","2013-10-27"
"841","2004-05-0056","2013-10-27"
"842","2007-04-0699","2013-10-27"
"843","2004-05-0007","2013-10-27"
"844","2004-05-0011","2013-10-27"
"845","2004-05-0008","2013-10-27"
"846","2005-11-0434","2013-10-27"
"847","2006-09-0650","2013-10-27"
"848","2004-10-0237","2013-10-27"
"849","2004-06-0123","2013-10-27"
"850","2007-12-0786","2013-10-27"
"851","2008-12-0885","2013-10-27"
"852","2008-12-0886","2012-10-27"
"853","2010-01-0964","2013-10-27"
"854","2008-06-0831","2013-10-27"
"855","2004-06-0142","2013-10-27"
"856","2004-05-0021","2013-10-27"
"857","2011-01-1134","2013-10-27"
"858","2005-01-0256","2013-10-27"
"859","2009-08-0937","2013-10-27"
"860","2004-05-0068","2013-10-27"
"861","2013-08-1491","2013-10-27"
"862","2004-05-0030","2013-10-27"
"863","2006-09-0654","2013-10-27"
"864","2011-02-1153","2013-10-27"
"865","2012-08-1318","2013-10-27"
"866","2005-07-0330","2013-10-27"
"867","2006-04-0500","2013-10-27"
"868","2004-05-0104","2013-10-27"
"869","2004-05-0038","2013-10-27"
"870","2008-11-0874","2013-10-27"
"871","2004-05-0031","2013-10-27"
"872","2013-09-1509","2013-10-27"
"873","2005-12-0449","2013-10-27"
"874","2005-06-0321","2013-10-27"
"875","2013-02-1389","2012-10-27"
"876","2008-05-0822","2013-10-27"
"877","2013-06-1457","2013-10-27"
"878","2011-05-1192","2013-10-27"
"879","2010-05-1022","2013-10-27"
"880","2008-04-0812","2013-10-27"
"881","2005-11-0432","2013-10-27"
"882","2006-05-0502","2013-10-27"
"883","2004-05-0018","2013-10-27"
"884","2010-05-1019","2013-10-27"
"885","2007-10-0770","2013-10-27"
"886","2004-05-0029","2013-10-27"
"887","2012-05-1288","2013-10-27"
"888","2007-03-0688","2013-10-27"
"889","2004-05-0088","2013-10-27"
"890","2004-06-0149","2013-10-27"
"891","2004-07-0183","2013-10-27"
"892","2009-10-0947","2013-10-27"
"893","2013-01-1373","2013-10-27"
"894","2012-08-1317","2013-10-27"
"895","2010-02-0979","2013-10-27"
"896","2008-01-0793","2013-10-27"
"897","2011-06-1207","2013-10-27"
"898","2004-05-0075","2013-10-27"
"899","2012-10-1344","2013-10-27"
"900","2004-05-0037","2013-10-27"
"901","2005-12-0452","2013-10-27"
"902","2006-02-0467","2013-10-27"
"903","2007-05-0705","2013-10-27"
"904","2004-06-0138","2013-10-27"
"905","2004-05-0028","2013-10-27"
"906","2004-11-0243","2013-10-27"
"907","2006-03-0475","2013-10-27"
"908","2005-03-0280","2013-10-27"
"909","2007-06-0719","2013-10-27"
"910","2011-04-1184","2013-10-27"
"911","2004-05-0058","2013-10-27"
"912","2010-11-1126","2013-10-27"
"913","2008-01-0791","2013-10-27"
"914","2007-05-0704","2013-10-27"
"915","2006-04-0493","2013-10-27"
"916","2009-11-0957","2013-10-27"
"917","2007-06-0721","2013-10-27"
"918","2013-07-1470","2013-10-27"
"919","2007-10-0769","2013-10-27"
"920","2004-07-0188","2013-10-27"
"921","2011-02-1154","2013-10-27"
"922","2013-10-1514","2013-10-27"
"923","2004-06-0121","2013-10-27"
"924","2005-01-0258","2013-10-27"
"925","2013-07-1478","2013-10-24"
"926","2013-03-1408","2013-10-24"
"927","2005-03-0274","2013-10-25"
"928","2013-01-1386","2013-10-27"
"929","2004-08-0208","2012-10-27"
"930","2004-06-0148","2013-10-28"
"931","2004-09-0216","2013-10-28"
"932","2004-06-0148","2013-08-28"
"933","2007-01-0675","2013-10-28"
"934","2004-05-0060","2013-10-28"
"935","2007-08-0746","2013-09-28"
"936","2005-03-0275","2013-10-28"
"937","2005-03-0275","2013-09-28"
"938","2010-07-1066","2013-10-28"
"939","2007-08-0746","2013-10-28"
"940","2011-11-1241","2013-10-28"
"941","2008-04-0820","2013-10-28"
"942","2013-02-1390","2013-10-28"
"943","2006-11-0664","2013-10-28"
"944","2005-06-0308","2013-10-28"
"945","2007-08-0757","2013-10-28"
"946","2005-12-0454","2013-10-28"
"947","2012-05-1276","2013-10-28"
"948","2004-07-0190","2013-10-28"
"949","2005-07-0333","2013-10-28"
"950","2006-09-0649","2013-10-28"
"951","2004-05-0080","2013-10-28"
"952","2009-05-0924","2013-10-28"
"953","2009-01-0888","2013-10-28"
"954","2013-05-1442","2013-10-28"
"955","2013-05-1431","2013-10-28"
"956","2011-09-1228","2013-10-28"
"957","2004-06-0120","2013-10-28"
"958","2010-04-0992","2013-10-28"
"959","2008-10-0867","2013-10-28"
"960","2010-11-1120","2013-10-28"
"961","2008-09-0858","2013-10-28"
"962","2005-10-0354","2013-10-28"
"963","2004-08-998","2013-10-28"
"964","2008-04-0810","2013-10-28"
"965","2013-03-1407","2013-10-28"
"966","2013-04-1418","2013-10-28"
"967","2005-11-0437","2013-10-28"
"968","2010-04-1001","2013-10-28"
"969","2013-06-1467","2013-10-28"
"970","2009-05-0921","2013-10-28"
"971","2004-08-0205","2013-10-28"
"972","2012-11-1360","2013-10-28"
"973","2010-01-0976","2013-10-28"
"974","2004-08-0212","2013-10-28"
"975","2009-03-0909","2013-10-28"
"976","2005-10-0353","2013-10-28"
"977","2013-07-1481","2013-10-28"
"978","2012-10-1338","2013-10-28"
"979","2004-09-0226","2013-10-28"
"980","2012-06-1306","2013-10-28"
"981","2006-01-0456","2013-10-28"
"982","2008-06-0830","2013-10-28"
"983","2004-05-0076","2013-10-28"
"984","2011-02-1162","2013-10-28"
"985","2008-07-0843","2013-10-28"
"986","2009-11-0960","2013-10-28"
"987","2013-05-1441","2013-10-28"
"988","2011-07-1226","2013-10-28"
"989","2011-02-1161","2013-10-28"
"990","2012-10-1331","2013-10-28"
"991","2007-01-0671","2013-10-28"
"992","2009-06-0931","2013-10-28"
"993","2004-05-0009","2013-10-28"
"994","2005-04-0286","2013-10-28"
"995","2013-01-1377","2013-10-28"
"996","2009-09-0942","2013-10-28"
"997","2004-11-0246","2013-10-28"
"998","2004-05-0003","2013-10-28"
"999","2012-11-1351","2013-10-28"
"1000","2004-11-0242","2013-10-28"
"1001","2005-07-0329","2013-10-28"
"1002","2004-05-0032","2013-10-28"
"1003","2012-11-1354","2013-10-28"
"1004","2013-06-1469","2013-10-28"
"1005","2013-07-1483","2013-10-28"
"1006","2008-08-0850","2013-10-28"
"1007","2005-01-0259","2013-10-28"
"1008","2005-08-0343","2013-10-28"
"1009","2013-09-1511","2013-10-28"
"1010","2004-09-0230","2013-10-28"
"1011","2010-05-1027","2013-10-28"
"1012","2010-06-1046","2013-10-28"
"1013","2010-08-1072","2013-10-28"
"1014","2011-07-1220","2013-10-28"
"1015","2012-10-1340","2013-10-28"
"1016","2005-11-0438","2013-10-28"
"1017","2005-07-0334","2013-10-28"
"1018","2010-07-1058","2013-10-28"
"1019","2005-10-0370","2013-10-28"
"1020","2009-08-0938","2013-10-28"
"1021","2012-07-1309","2013-10-28"
"1022","2013-03-1413","2013-10-28"
"1023","2004-07-0181","2013-10-28"
"1024","2004-10-0234","2013-10-28"
"1025","2011-05-1196","2013-10-28"
"1026","2007-04-0698","2013-10-28"
"1027","2007-09-0707","2013-10-28"
"1028","2010-05-1009","2013-10-28"
"1029","2004-05-0071","2013-10-28"
"1030","2013-05-1444","2013-10-28"
"1031","2008-10-0870","2013-10-28"
"1032","2005-06-0323","2013-10-28"
"1033","2010-08-1076","2013-10-28"
"1034","2006-05-0503","2013-10-28"
"1035","2010-01-0973","2013-10-28"
"1036","2009-04-0916","2013-10-28"
"1037","2004-06-0141","2013-10-28"
"1038","2009-11-0950","2013-10-28"
"1039","2012-04-1270","2013-10-28"
"1040","2004-05-0001","2013-10-28"
"1041","2010-11-1109","2013-10-28"
"1042","2007-06-0725","2013-10-28"
"1043","2004-08-0195","2013-10-28"
"1044","2010-09-1099","2013-10-28"
"1045","2004-06-0176","2013-10-28"
"1046","2004-08-0199","2013-10-28"
"1047","2011-01-142","2013-10-28"
"1048","2007-08-0749","2013-10-28"
"1049","2005-08-0344","2013-10-28"
"1050","2013-07-1475","2013-10-28"
"1051","2008-08-0765","2013-10-28"
"1052","2005-05-0306","2013-10-28"
"1053","2005-11-0440","2013-10-28"
"1054","2006-06-0585","2013-10-28"
"1055","2005-04-0297","2013-10-28"
"1056","2008-11-0875","2013-10-28"
"1057","2005-06-0313","2013-10-28"
"1058","2008-08-0851","2013-10-28"
"1059","2012-01-1244","2013-10-28"
"1060","2006-02-0462","2013-10-28"
"1061","2011-05-1202","2013-10-28"
"1062","2012-10-1335","2013-10-28"
"1063","2012-10-1342","2013-10-28"
"1064","2008-07-0847","2013-10-28"
"1065","2009-06-0929","2013-10-28"
"1066","2013-10-1518","2013-10-28"
"1067","2007-11-0773","2013-10-28"
"1068","2007-04-0690","2013-10-28"
"1069","2004-06-0113","2013-10-28"
"1070","2005-06-0324","2013-10-28"
"1071","2005-03-0284","2013-10-28"
"1072","2011-02-1151","2013-10-28"
"1073","2004-06-0155","2013-10-28"
"1074","2011-01-1138","2013-10-28"
"1075","2004-06-0140","2013-10-28"
"1076","2010-04-0988","2013-10-28"
"1077","2010-01-0970","2013-10-28"
"1078","2013-03-1403","2013-10-28"
"1079","2004-06-0131","2013-10-28"
"1080","2010-01-0974","2013-10-28"
"1081","2007-04-0695","2013-10-28"
"1082","2004-09-0213","2013-10-28"
"1083","2006-07-0623","2013-10-28"
"1084","2011-02-1160","2013-10-28"
"1085","2010-10-1103","2013-10-28"
"1086","2013-06-1466","2013-10-28"
"1087","2013-06-1451","2013-10-28"
"1088","2013-04-1416","2013-10-28"
"1089","2012-05-1278","2013-10-28"
"1090","2009-10-0892","2013-10-28"
"1091","2006-05-0549","2013-10-28"
"1092","2004-06-0165","2013-10-28"
"1093","2012-02-1254","2013-10-28"
"1094","2012-05-1277","2013-10-28"
"1095","2004-05-0049","2013-10-28"
"1096","2013-01-1384","2013-10-28"
"1097","2004-06-0136","2013-10-28"
"1098","2005-08-0340","2013-10-28"
"1099","2013-05-1435","2013-10-28"
"1100","2013-04-1420","2013-10-28"
"1101","2004-07-0182","2013-10-28"
"1102","2010-07-1062","2013-10-28"
"1103","2006-11-0663","2013-10-28"
"1104","2008-10-0863","2013-10-28"
"1105","2013-05-1433","2013-10-28"
"1106","2004-06-0137","2013-10-28"
"1107","2007-08-0751","2013-10-28"
"1108","2005-10-0431","2013-10-28"
"1109","2013-06-1463","2013-10-28"
"1110","2004-05-0053","2013-10-28"
"1111","2011-02-1163","2013-10-28"
"1112","2010-08-1085","2013-10-28"
"1113","2004-05-0020","2013-10-28"
"1114","2005-03-0269","2013-10-28"
"1115","2004-05-0036","2013-10-28"
"1116","2008-07-0842","2013-10-28"
"1117","2010-08-1090","2013-10-28"
"1118","2004-05-0047","2013-10-28"
"1119","2004-08-0797","2013-10-28"
"1120","2006-03-0485","2013-10-28"
"1121","2006-06-0591","2013-10-28"
"1122","2004-05-0054","2013-10-28"
"1123","2005-10-0430","2013-10-28"
"1124","2004-08-0211","2013-10-28"
"1125","2008-08-0852","2013-10-28"
"1126","2012-12-1370","2013-10-28"
"1127","2008-09-0857","2013-10-28"
"1128","2012-05-1286","2013-10-28"
"1129","2013-05-1430","2013-10-28"
"1130","2007-08-0756","2013-10-28"
"1131","2012-11-1357","2013-10-28"
"1132","2012-05-1275","2013-10-28"
"1133","2005-09-0350","2013-10-28"
"1134","2004-12-0252","2013-10-28"
"1135","2004-07-0186","2013-10-"
"1136","2004-06-0164","2013-10-28"
"1137","2012-10-1348","2013-10-28"
"1138","2013-01-1378","2013-10-28"
"1139","2008-11-0883","2013-10-28"
"1140","2006-03-0484","2013-10-28"
"1141","2008-05-0826","2013-10-28"
"1142","2013-09-1502","2013-10-28"
"1143","2005-05-0304","2013-10-28"
"1144","2012-10-1334","2013-10-28"
"1145","2007-11-0771","2013-10-28"
"1146","2004-05-0055","2013-10-28"
"1147","2012-01-1248","2013-10-28"
"1148","2008-07-0838","2013-10-28"
"1149","2012-11-1352","2013-10-28"
"1150","2005-06-0318","2013-10-28"
"1151","2006-02-0461","2013-10-28"
"1152","2010-04-1002","2013-10-28"
"1153","2007-03-0684","2013-10-28"
"1154","2012-02-1263","2013-10-28"
"1155","2004-05-0102","2013-10-28"
"1156","2010-01-0975","2013-10-28"
"1157","2005-04-0290","2013-10-28"
"1158","2005-04-0291","2013-10-28"
"1159","2011-07-1221","2013-10-28"
"1160","2013-07-1471","2013-10-28"
"1161","2012-05-1281","2013-10-28"
"1162","2004-11-0248","2013-10-28"
"1163","2010-09-1092","2013-10-28"
"1164","2013-07-1485","2013-10-28"
"1165","2012-06-1303","2013-10-27"
"1166","2006-05-0536","2013-10-27"
"1167","2011-06-1210","2013-10-27"
"1168","2006-07-0628","2013-10-27"
"1169","2007-02-0679","2013-10-27"
"1170","2008-01-0797","2013-10-27"
"1171","2013-03-1405","2013-10-27"
"1172","2010-03-0986","2013-10-27"
"1173","2005-11-0442","2013-10-28"
"1174","2011-05-1200","2013-10-28"
"1175","2013-05-1443","2013-10-28"
"1176","2011-05-1194","2013-10-28"
"1177","2012-10-1349","2013-10-28"
"1178","2004-10-0238","2013-10-28"
"1179","2008-07-0834","2013-10-28"
"1180","2013-01-1388","2013-10-28"
"1181","2013-09-1505","2013-10-28"
"1182","2008-08-0848","2013-10-28"
"1183","2009-08-0939","2013-10-28"
"1184","2012-01-1243","2013-10-28"
"1185","2009-06-0927","2013-10-28"
"1186","2004-06-0166","2013-10-28"
"1187","2012-02-1252","2013-10-28"
"1188","2013-03-1412","2013-10-28"
"1189","2009-05-0925","2013-10-28"
"1190","2013-02-1400","2013-10-28"
"1191","2010-10-1105","2013-10-28"
"1192","2004-12-0253","2008-10-25"
"1193","2006-06-0589","2013-11-24"
"1194","2007-07-0742","2013-11-24"
"1195","2012-11-1361","2013-11-24"
"1196","2007-07-0745","2013-11-24"
"1197","2010-08-1081","2013-11-24"
"1198","2004-05-0015","2013-11-24"
"1199","2004-12-0251","2013-11-24"
"1200","2006-07-0608","2013-11-24"
"1201","2013-06-1458","2013-11-24"
"1202","2009-05-0918","2013-11-24"
"1203","2010-05-1007","2013-11-24"
"1204","2004-05-0005","2013-11-24"
"1205","2005-02-0263","2013-11-24"
"1206","2006-04-0498","2013-11-24"
"1207","2007-01-0673","2013-11-24"
"1208","2005-10-0355","2013-11-24"
"1209","2008-01-0790","2013-11-24"
"1210","2008-07-0837","2013-11-24"
"1211","2008-10-0866","2013-11-24"
"1212","2010-09-1091","2013-11-24"
"1213","2013-01-1383","2013-11-24"
"1214","2007-03-0685","2013-11-24"
"1215","2012-07-1311","2013-11-24"
"1216","2004-05-0112","2013-11-24"
"1217","2007-05-0708","2013-11-24"
"1218","2004-07-0189","2013-11-24"
"1219","2009-03-0904","2013-11-24"
"1220","2010-11-1122","2013-11-24"
"1221","2009-09-0941","2013-11-24"
"1222","2013-08-1499","2013-11-19"
"1223","2004-06-0172","2013-11-24"
"1224","2011-09-1232","2013-11-24"
"1225","2004-05-0069","2013-11-24"
"1226","2005-10-0367","2013-11-24"
"1227","2004-06-0170","2013-11-24"
"1228","2012-09-1330","2013-11-24"
"1229","2010-07-1050","2013-11-24"
"1230","2004-06-0168","2013-11-24"
"1231","2007-06-0723","2013-11-24"
"1232","2004-05-0024","2013-11-24"
"1233","2013-05-1434","2013-11-24"
"1234","2006-05-0545","2013-11-24"
"1235","2011-02-1159","2013-11-24"
"1236","2008-11-0884","2013-11-24"
"1237","2013-08-1497","2013-11-19"
"1238","2004-10-0233","2013-11-24"
"1239","2005-05-0307","2013-11-24"
"1240","2012-02-1261","2013-11-24"
"1241","2004-05-0062","2013-11-24"
"1242","2009-12-0961","2013-11-24"
"1243","2006-05-0540","2013-11-24"
"1244","2013-02-1398","2013-11-24"
"1245","2005-10-0364","2013-11-24"
"1246","2004-07-0185","2013-11-24"
"1247","2005-03-0270","2013-11-24"
"1248","2013-06-1468","2013-11-24"
"1249","2010-01-0971","2013-11-24"
"1250","2007-06-0727","2013-11-24"
"1251","2006-01-1458","2013-11-24"
"1252","2011-09-1239","2013-11-24"
"1253","2013-07-1478","2013-11-24"
"1254","2008-11-0881","2013-11-24"
"1255","2013-07-1477","2013-11-24"
"1256","2013-06-1459","2013-11-24"
"1257","2013-09-1506","2013-11-13"
"1258","2010-05-1026","2013-11-24"
"1259","2013-07-1479","2013-11-24"
"1260","2004-05-0035","2013-11-24"
"1261","2010-06-1048","2013-11-24"
"1262","2005-04-0287","2013-11-24"
"1263","2012-02-1262","2013-11-24"
"1264","2004-05-0084","2013-11-24"
"1265","2005-05-0305","2013-11-24"
"1266","2004-05-0100","2013-11-24"
"1267","2005-08-0310","2013-11-24"
"1268","2004-06-0156","2013-11-24"
"1269","2004-05-0004","2013-11-24"
"1270","2005-03-0272","2013-11-24"
"1271","2011-09-1236","2013-11-24"
"1272","2005-09-0351","2013-11-24"
"1273","2011-06-1213","2013-11-24"
"1274","2004-07-0180","2013-11-24"
"1275","2010-08-1080","2013-11-24"
"1276","2011-03-1167","2013-11-24"
"1277","2004-05-0105","2013-11-24"
"1278","2009-09-0944","2013-11-24"
"1279","2004-05-0096","2013-11-24"
"1280","2006-12-0666","2013-11-24"
"1281","2011-03-1172","2013-11-24"
"1282","2008-11-0882","2013-11-24"
"1283","2009-05-0923","2013-11-24"
"1284","2004-05-0066","2013-11-24"
"1285","2012-02-1265","2013-11-24"
"1286","2012-05-1289","2013-11-24"
"1287","2012-08-1325","2013-11-24"
"1288","2005-10-0356","2013-11-24"
"1289","2005-10-0365","2013-11-24"
"1290","2009-05-0920","2013-11-24"
"1291","2011-09-1233","2013-11-24"
"1292","2010-01-0965","2013-11-24"
"1293","2005-10-0359","2013-11-24"
"1294","2011-02-1158","2013-11-24"
"1295","2010-11-1124","2013-11-24"
"1296","2010-01-0967","2013-11-24"
"1297","2011-07-1224","2013-11-24"
"1298","2005-10-0358","2013-11-24"
"1299","2007-01-0668","2013-11-24"
"1300","2009-04-0917","2013-11-24"
"1301","2008-05-0825","2013-11-24"
"1302","2007-01-0670","2013-11-24"
"1303","2008-02-0804","2013-11-24"
"1304","2012-05-1295","2013-11-24"
"1305","2010-09-1089","2013-11-24"
"1306","2009-10-0946","2013-11-24"
"1307","2008-04-0809","2013-11-24"
"1308","2005-06-0309","2013-11-24"
"1309","2004-06-0174","2013-11-24"
"1310","2004-07-0193","2013-11-24"
"1311","2006-08-0641","2013-11-24"
"1312","2006-03-0487","2013-11-24"
"1313","2005-07-0331","2013-11-24"
"1314","2009-01-0894","2013-11-24"
"1315","2005-02-0266","2013-11-24"
"1316","2008-05-0821","2013-11-24"
"1317","2004-08-0194","2013-11-24"
"1318","2005-06-0312","2013-11-24"
"1319","2009-01-0890","2013-11-24"
"1320","2006-11-0665","2013-11-24"
"1321","2012-02-1266","2013-11-24"
"1322","2004-09-0217","2013-11-24"
"1323","2010-02-0982","2013-11-24"
"1324","2005-08-0339","2013-11-24"
"1325","2004-05-0089","2013-11-24"
"1326","2006-04-0491","2013-11-24"
"1327","2006-05-0501","2013-11-24"
"1328","2006-01-0460","2013-11-24"
"1329","2013-08-1406","2013-11-24"
"1330","2013-03-1402","2013-11-24"
"1331","2004-09-0227","2013-11-24"
"1332","2013-07-1486","2013-11-24"
"1333","2010-06-1047","2013-11-24"
"1334","2004-07-0175","2013-11-24"
"1335","2006-03-0481","2013-11-24"
"1336","2011-07-1223","2013-11-24"
"1337","2005-10-0429","2013-11-24"
"1338","2010-07-1052","2013-11-24"
"1339","2004-06-0171","2013-11-24"
"1340","2009-03-0906","2013-11-24"
"1341","2005-05-0303","2013-11-24"
"1342","2010-07-1064","2013-11-24"
"1343","2004-05-0085","2013-11-24"
"1344","2009-01-0893","2013-11-24"
"1345","2005-06-0317","2013-11-24"
"1346","2013-08-1499","2013-11-24"
"1347","2013-11-1529","2013-11-24"
"1348","2011-05-1198","2013-11-25"
"1349","2004-05-0107","2013-11-25"
"1350","2005-02-0262","2013-11-25"
"1351","2012-04-1269","2013-11-25"
"1352","2006-02-0471","2013-11-25"
"1353","2010-01-0969","2013-11-25"
"1354","2007-04-0702","2013-11-25"
"1355","2010-10-1106","2013-11-25"
"1356","2004-05-0108","2013-11-25"
"1357","2005-08-0345","2013-11-25"
"1358","2013-08-1492","2013-11-25"
"1359","2010-04-0996","2013-11-25"
"1360","2007-06-0726","2013-11-25"
"1361","2007-03-0687","2013-11-25"
"1362","2004-05-0093","2013-11-25"
"1363","2004-05-0090","2013-11-25"
"1364","2011-09-1237","2013-11-25"
"1365","2010-02-0977","2013-11-25"
"1366","2008-02-0802","2013-11-25"
"1367","2006-09-0646","2013-11-25"
"1368","2006-09-0653","2013-11-25"
"1369","2004-09-0222","2013-11-25"
"1370","2005-02-0265","2013-11-25"
"1371","2008-02-0800","2013-11-25"
"1372","2010-11-1123","2013-11-25"
"1373","2004-05-0081","2013-11-25"
"1374","2004-05-0045","2013-11-25"
"1375","2013-09-1508","2013-11-13"
"1376","2006-01-0457","2013-11-25"
"1377","2012-02-1253","2013-11-25"
"1378","2008-08-0761","2013-11-25"
"1379","2004-05-0099","2013-11-25"
"1380","2007-11-0781","2013-11-25"
"1381","2011-03-1168","2013-11-25"
"1382","2010-07-1051","2013-11-25"
"1383","2005-02-0268","2013-11-25"
"1384","2004-05-0014","2013-11-25"
"1385","2004-05-0044","2013-11-25"
"1386","2004-07-0191","2013-11-25"
"1387","2004-06-0134","2013-11-25"
"1388","2010-04-0999","2013-11-25"
"1389","2004-12-0253","2013-11-25"
"1390","2011-04-1177","2013-11-25"
"1391","2012-10-1339","2013-11-25"
"1392","2004-05-0109","2013-11-25"
"1393","2012-02-1257","2013-11-25"
"1394","2004-05-0091","2013-11-25"
"1395","2012-12-1365","2013-11-25"
"1396","2007-08-0755","2013-11-25"
"1397","2004-06-0146","2013-11-25"
"1398","2011-06-1216","2013-11-25"
"1399","2012-11-1359","2013-11-25"
"1400","2004-11-0245","2013-11-25"
"1401","2006-07-0630","2013-11-25"
"1402","2007-08-0758","2013-11-25"
"1403","2005-03-0271","2013-11-25"
"1404","2004-05-0034","2013-11-25"
"1405","2007-12-0785","2013-11-25"
"1406","2005-01-0260","2013-11-25"
"1407","2011-05-1191","2013-11-25"
"1408","2004-05-0046","2013-11-25"
"1409","2004-09-0219","2013-11-25"
"1410","2004-05-0098","2013-11-25"
"1411","2012-04-1274","2013-11-25"
"1412","2009-07-0934","2013-11-25"
"1413","2011-06-1209","2013-11-25"
"1414","2010-07-1055","2013-11-25"
"1415","2009-10-0948","2013-11-25"
"1416","2007-04-0696","2013-11-25"
"1417","2010-06-1045","2013-11-25"
"1418","2004-06-0114","2013-11-25"
"1419","2004-06-0115","2013-11-25"
"1420","2006-07-0609","2013-11-25"
"1421","2010-03-0985","2013-11-25"
"1422","2011-06-1217","2013-11-25"
"1423","2008-02-0799","2013-11-25"
"1424","2005-04-0296","2013-11-25"
"1425","2011-07-1222","2013-11-25"
"1426","2004-09-0220","2013-11-25"
"1427","2004-05-0059","2013-11-25"
"1428","2004-05-0027","2013-11-25"
"1429","2010-08-1074","2013-11-25"
"1430","2005-02-0264","2013-11-25"
"1431","2005-03-0274","2013-11-25"
"1432","2008-04-0814","2013-11-25"
"1433","2005-04-0292","2013-11-25"
"1434","2005-03-0278","2013-11-25"
"1435","2007-05-0709","2013-11-25"
"1436","2007-06-0728","2013-11-25"
"1437","2004-11-0247","2013-11-25"
"1438","2012-09-1329","2013-11-25"
"1439","2012-12-1369","2013-11-25"
"1440","2008-11-0880","2013-11-25"
"1441","2005-12-0451","2013-11-25"
"1442","2010-09-1097","2013-11-25"
"1443","2004-06-0135","2013-11-25"
"1444","2005-09-0346","2013-11-25"
"1445","2007-07-0732","2013-11-25"
"1446","2004-07-0184","2013-11-25"
"1447","2009-09-0943","2013-11-25"
"1448","2013-04-1421","2013-11-25"
"1449","2004-07-0192","2013-10-25"
"1450","2010-01-0972","2013-11-25"
